#OTU ID	HS0-LW-2-30	HS0-LW-2-30-0.005-rep1	HS0-LW-2-30-0.005-rep2	HS0-LW-2-30-0.005-rep3	HS0-LW-2-30-0.01-rep1	HS0-LW-2-30-0.01-rep2	HS0-LW-2-30-0.01-rep3	HS0-LW-2-30-0.05-rep1	HS0-LW-2-30-0.05-rep2	HS0-LW-2-30-0.05-rep3	HS0-LW-2-30-0.1-rep1	HS0-LW-2-30-0.1-rep2	HS0-LW-2-30-0.1-rep3	HS0-LW-2-30-0.2-rep1	HS0-LW-2-30-0.2-rep2	HS0-LW-2-30-0.2-rep3	HS0-LW-2-30-0.3-rep1	HS0-LW-2-30-0.3-rep2	HS0-LW-2-30-0.3-rep3	HS0-LW-2-30-0.4-rep1	HS0-LW-2-30-0.4-rep2	HS0-LW-2-30-0.4-rep3	HS0-LW-2-30-0.5-rep1	HS0-LW-2-30-0.5-rep2	HS0-LW-2-30-0.5-rep3
OTU_2782	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2783	6	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	3	2	2	3	2	3	5	1
OTU_2784	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
OTU_2785	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
OTU_2786	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
OTU_2787	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
OTU_2788	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
OTU_2789	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_279	1160	4	8	7	7	10	7	66	58	49	130	116	118	228	235	238	330	339	325	458	448	453	587	588	567
OTU_2790	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
OTU_2791	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OTU_2792	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
OTU_2793	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	2	2	1	0
OTU_2794	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
OTU_2796	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
OTU_2799	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
OTU_28	1537	7	5	5	13	14	17	63	83	78	145	151	150	323	321	296	476	464	474	597	646	623	754	762	774
OTU_280	1538	5	4	5	24	13	11	77	77	78	158	158	172	308	318	315	460	458	474	590	639	613	813	765	758
OTU_2801	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OTU_2802	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
OTU_2803	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OTU_2804	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
OTU_2805	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OTU_2806	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OTU_2807	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2809	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OTU_281	1221	6	4	4	18	8	14	48	55	61	143	119	112	221	260	232	342	370	382	465	486	496	601	618	600
OTU_2810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OTU_2811	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OTU_2814	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	2	1	2	3	2
OTU_2815	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OTU_2816	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OTU_2817	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OTU_2818	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OTU_2819	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OTU_282	1178	6	5	1	13	7	10	46	45	47	124	94	121	230	249	225	374	352	353	443	475	450	607	585	587
OTU_2820	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OTU_2821	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OTU_2822	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OTU_2823	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OTU_2825	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_2826	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_2827	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_2828	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1
OTU_2829	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_283	1243	5	9	6	3	12	16	55	41	70	132	125	134	248	239	262	390	366	399	514	483	500	610	596	592
OTU_2830	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_2831	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_2832	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_2834	2413	9	10	8	20	28	16	137	113	124	243	246	221	476	501	475	759	726	678	934	982	980	1225	1233	1219
OTU_2835	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_2836	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_2837	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2839	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0
OTU_284	1106	10	9	7	14	21	10	53	59	63	90	113	101	220	229	214	345	366	341	449	434	459	596	549	547
OTU_2840	7	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	1	2	1	4	4	3	3	4	3
OTU_2841	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2842	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2843	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2844	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2845	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2846	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2848	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2849	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_285	1481	9	4	7	20	15	16	84	70	61	139	148	151	315	279	305	429	425	472	584	575	602	724	758	732
OTU_2850	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2851	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2852	15	0	0	0	0	1	1	2	1	1	3	1	1	2	2	2	4	3	4	3	4	6	5	10	8
OTU_2854	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_2855	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_2858	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_2859	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_286	1124	8	7	8	8	17	12	58	46	57	115	102	117	230	230	227	324	317	330	442	519	424	566	559	568
OTU_2860	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	2	1
OTU_2862	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_2863	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_2864	10	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	3	2	6	1	2	1	5	4	4
OTU_2865	6058	20	27	20	52	57	65	288	312	314	584	582	609	1201	1241	1175	1906	1791	1790	2418	2454	2434	3023	2999	2948
OTU_2866	2609	6	21	20	27	17	23	116	141	146	244	261	237	490	499	507	774	786	757	1038	1051	1035	1255	1310	1338
OTU_2867	2336	12	7	10	18	23	21	124	125	143	245	221	233	452	481	464	681	715	668	954	952	956	1139	1162	1192
OTU_2868	5470	22	25	32	52	41	58	292	300	282	574	516	550	1085	1165	1115	1601	1680	1639	2202	2196	2189	2795	2755	2694
OTU_2869	2044	4	13	12	25	17	19	82	89	91	224	213	184	398	422	420	633	625	631	833	817	814	1033	1032	1013
OTU_287	1580	4	11	3	20	20	12	82	93	77	159	157	154	309	331	303	479	444	465	651	655	669	792	790	828
OTU_2870	2401	13	6	18	24	25	32	132	112	121	232	253	244	488	495	455	671	672	682	965	979	938	1162	1187	1167
OTU_2871	1402	7	3	7	14	10	10	68	78	72	163	131	119	302	267	286	422	387	421	541	566	586	713	699	713
OTU_2872	1384	6	5	8	15	24	18	60	64	62	155	126	131	289	298	274	435	400	418	569	536	505	684	691	698
OTU_2873	1142	1	3	7	8	11	11	61	53	47	122	122	99	235	245	244	359	330	360	458	478	458	584	555	555
OTU_2874	1142	4	11	7	14	9	13	51	61	53	116	112	107	240	239	233	344	326	365	434	444	458	569	569	576
OTU_2875	1058	2	3	6	10	12	16	41	54	54	106	107	121	197	203	216	313	317	316	408	459	427	530	553	522
OTU_2876	929	3	4	11	9	5	9	51	50	46	87	82	82	179	184	189	271	262	294	348	387	391	488	460	456
OTU_2877	923	5	6	5	8	14	6	44	33	42	92	95	79	170	187	194	308	274	268	347	344	375	461	455	437
OTU_2878	854	2	6	2	11	7	9	31	54	42	89	68	66	168	150	154	269	265	264	335	352	333	430	416	429
OTU_2879	805	5	3	2	14	6	7	36	40	37	87	91	75	164	149	186	218	237	213	333	295	325	409	392	400
OTU_288	1108	5	1	8	17	10	11	62	52	72	107	101	112	234	199	230	310	312	361	418	438	455	574	556	543
OTU_2880	1105	2	8	6	16	10	13	46	61	51	92	110	93	213	217	240	318	356	334	433	460	463	558	528	564
OTU_2881	697	2	3	6	10	3	7	39	45	43	87	61	71	156	160	134	206	196	215	258	285	282	361	344	349
OTU_2882	692	2	4	6	4	8	4	30	36	36	57	83	68	142	138	131	206	224	196	271	296	264	363	357	356
OTU_2883	670	2	4	1	4	7	6	31	46	34	69	61	69	140	140	116	190	198	212	271	271	251	324	330	329
OTU_2884	708	6	4	5	10	4	3	48	30	37	50	64	83	131	116	155	220	225	212	277	281	286	362	375	362
OTU_2885	639	4	5	3	4	6	7	41	32	32	62	68	62	136	116	121	199	192	170	256	243	263	333	318	332
OTU_2886	633	1	1	5	5	5	4	40	28	29	67	65	55	132	123	131	196	189	174	223	247	234	312	311	322
OTU_2887	595	2	4	2	8	5	3	35	31	32	70	67	53	121	136	109	170	180	182	236	224	235	303	309	295
OTU_2888	552	7	3	2	5	5	7	30	29	26	52	59	50	109	111	111	171	139	157	226	227	223	282	284	257
OTU_2889	1107	5	5	7	10	9	13	50	50	51	96	121	114	221	237	220	319	315	303	460	433	420	573	553	541
OTU_289	1831	11	7	8	16	21	17	90	92	102	193	183	173	371	357	370	515	594	536	747	737	763	925	930	901
OTU_2890	431	1	3	0	7	3	7	16	26	24	36	50	40	89	85	76	124	138	134	171	164	167	222	211	202
OTU_2891	426	1	3	1	2	3	2	16	31	16	38	44	31	79	79	90	133	131	119	166	176	173	226	212	203
OTU_2892	954	3	5	6	6	5	7	42	64	39	104	91	84	198	193	207	299	287	274	372	389	385	480	484	471
OTU_2893	305	2	2	1	3	1	1	19	14	26	35	27	33	70	53	66	94	100	88	119	136	118	158	146	153
OTU_2894	336	1	1	1	2	3	3	17	17	18	34	48	30	61	66	64	109	115	99	135	139	127	178	169	174
OTU_2895	265	0	2	0	2	4	3	12	13	10	16	25	19	58	59	49	90	76	89	101	111	113	119	143	136
OTU_2896	223	2	0	0	5	2	2	14	7	8	23	21	18	40	45	48	62	64	74	87	94	94	120	114	112
OTU_2897	164	0	0	0	2	3	5	8	8	9	13	13	25	29	35	35	55	49	65	77	64	77	90	93	88
OTU_2898	249	4	0	2	3	2	3	13	15	12	22	21	14	49	50	47	76	81	75	96	108	91	137	118	137
OTU_2899	115	2	0	0	2	1	2	9	3	6	11	11	9	21	29	21	28	36	35	54	53	43	65	54	60
OTU_29	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	2	0	1	1	1
OTU_290	1064	4	5	8	5	10	12	59	50	42	104	88	109	225	212	229	288	315	337	414	418	445	530	512	546
OTU_2900	82	0	1	1	1	0	0	3	9	3	9	11	5	20	21	12	25	21	30	30	35	35	43	41	40
OTU_2901	83	1	1	1	2	2	2	3	7	6	11	4	12	13	21	21	29	23	27	41	33	34	46	45	37
OTU_2902	48	0	0	0	1	0	0	5	1	1	3	9	2	7	10	8	12	17	22	20	15	20	21	25	18
OTU_2903	35	1	0	0	0	0	2	2	1	1	5	6	4	6	3	8	11	13	12	15	11	17	19	18	10
OTU_2904	29	0	0	0	0	0	1	3	2	2	4	6	1	1	3	6	13	7	10	13	12	12	14	15	15
OTU_2905	30	2	0	0	1	2	0	2	0	1	3	1	2	8	7	2	10	8	11	9	13	19	14	13	16
OTU_2906	27	0	0	0	1	1	0	1	1	0	2	0	4	6	6	3	10	6	4	11	8	11	12	13	10
OTU_2907	28	0	0	0	0	0	0	0	1	0	0	2	1	3	7	3	11	8	8	12	13	11	11	14	15
OTU_2908	17	0	0	0	0	1	0	0	2	4	3	3	2	3	3	3	4	0	3	9	8	11	9	7	9
OTU_2909	2628	11	10	16	36	33	30	132	125	150	274	257	260	547	490	509	764	796	773	1041	1076	1053	1310	1312	1350
OTU_291	1044	2	5	6	15	11	12	49	61	61	107	100	115	204	209	222	312	307	321	392	396	454	536	509	530
OTU_2910	7	0	0	0	1	1	0	0	2	0	0	2	0	3	3	2	2	2	2	1	3	2	6	3	2
OTU_2911	5	0	0	0	0	0	0	0	0	1	0	3	0	1	1	2	1	2	1	1	2	3	1	2	0
OTU_2912	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	1	3	2	1	2	2	2	2
OTU_2913	471	2	2	1	4	6	3	21	31	35	36	53	46	84	90	100	144	152	142	195	201	205	227	241	235
OTU_2914	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	1	3	0	2	3	3
OTU_2915	3	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	2	0	3	1	1	2	1	2
OTU_2916	5	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	3	2	4	3	2	1
OTU_2917	6	0	0	0	0	1	0	1	0	0	1	0	2	1	1	0	1	1	5	1	2	2	5	3	5
OTU_2918	3	0	0	0	0	0	1	0	0	0	0	1	0	1	1	2	1	1	1	2	0	1	2	2	2
OTU_2919	4	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	3	1	0	1	3	1	3
OTU_292	1074	4	9	4	8	9	8	41	48	50	106	100	115	217	207	206	324	336	324	405	422	447	529	514	571
OTU_2920	491	5	4	1	7	0	9	20	24	29	42	46	48	104	101	99	131	149	138	192	209	192	234	245	239
OTU_2921	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1
OTU_2924	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	2	3	1	1	2	0	1
OTU_2925	602	3	0	1	2	13	9	35	23	23	60	59	57	117	129	110	158	172	187	262	255	236	319	299	303
OTU_2926	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	1	1	1	1	0
OTU_2928	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1
OTU_2929	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	1	0	1	1	0
OTU_293	2211	8	7	10	16	25	18	108	117	126	251	243	222	467	445	430	640	698	655	890	895	891	1116	1150	1104
OTU_2930	2	0	0	0	0	0	0	0	0	1	0	2	1	0	1	1	1	2	0	0	1	1	2	2	0
OTU_2931	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	1	0	1	1	1
OTU_2932	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1
OTU_2933	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	1	1
OTU_2934	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	1	1	1	1
OTU_2935	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1	1
OTU_2936	2	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	1	1	0
OTU_2937	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	1	1
OTU_2938	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	1	0	1	0	0
OTU_2939	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	1	0	1	0	1
OTU_294	1007	7	6	9	8	15	12	49	62	44	109	104	101	202	211	198	306	295	274	383	419	396	513	496	486
OTU_2940	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	1	1	1
OTU_2941	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	1	0	1
OTU_2942	3	0	0	0	0	0	0	1	0	0	0	0	1	3	0	2	1	1	2	0	1	1	1	2	3
OTU_2943	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	1	1
OTU_2944	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	1	1	0
OTU_2946	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0
OTU_2947	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	1	0	1	0
OTU_2948	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	1	1
OTU_2949	2	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	0	0	1	2	1	0	1
OTU_295	943	6	2	8	11	9	12	42	48	49	84	87	105	184	164	195	261	280	281	389	397	353	475	508	480
OTU_2950	84	1	3	0	1	0	0	3	7	5	14	4	6	10	18	18	24	24	27	34	38	37	48	44	46
OTU_2951	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	1	1
OTU_2952	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1
OTU_2953	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0	1	0	0	0	1	1
OTU_2954	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0
OTU_2955	25	0	0	0	1	1	0	0	1	1	1	1	3	3	7	9	8	9	7	14	15	12	13	15	12
OTU_2956	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	1	1
OTU_2957	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	1	1
OTU_2958	2	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	2	1	0	2	2	1
OTU_2959	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	1
OTU_296	1439	9	6	7	18	17	16	61	80	76	142	140	143	307	298	265	412	406	437	565	550	586	726	724	710
OTU_2960	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1	0	0
OTU_2961	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0	0	1	1
OTU_2963	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	1	0
OTU_2964	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1	1	0
OTU_2965	3	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	2	1	2	2	1	1	2	0
OTU_2966	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	0	1	0
OTU_2967	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0
OTU_2968	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1
OTU_2969	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	1	1
OTU_297	968	7	1	6	18	4	10	51	48	59	96	108	79	175	179	176	292	324	303	373	382	390	481	500	471
OTU_2970	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1
OTU_2971	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1
OTU_2973	2	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	1	2	1	1	1	1	1
OTU_2974	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1
OTU_2975	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1
OTU_2977	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	0	0
OTU_2978	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0
OTU_2979	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	0
OTU_298	1081	1	5	2	16	9	15	51	45	59	105	88	111	206	197	216	312	291	319	454	430	423	561	546	547
OTU_2980	2	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	2	2	1
OTU_2981	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	1	1	0	0
OTU_2983	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1
OTU_2984	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1
OTU_2985	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1
OTU_2986	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1
OTU_2987	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0
OTU_2988	2	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	2	1	2	2	0	0	1	0	1
OTU_2989	5	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	2	4	3	3	3	3	3
OTU_299	913	3	5	1	9	10	11	43	41	45	93	82	97	180	182	177	273	267	272	356	369	349	465	457	452
OTU_2990	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1
OTU_2991	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	1
OTU_2992	5	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	1	1	0	3	2	2	2	1	3
OTU_2993	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0
OTU_2994	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	0
OTU_2995	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	2	1	1	1	2	2
OTU_2996	132	0	1	1	1	2	0	11	4	6	14	13	10	30	25	25	37	24	40	61	47	44	69	56	73
OTU_2997	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1
OTU_2999	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0
OTU_3	7394	40	42	43	62	79	71	362	348	396	696	751	729	1494	1464	1544	2230	2214	2252	3022	2980	2959	3754	3713	3738
OTU_30	3972	16	16	20	37	34	44	204	200	174	399	383	406	768	799	774	1196	1158	1191	1590	1602	1587	1973	1997	1931
OTU_300	901	2	7	9	9	10	5	30	55	43	95	89	87	186	189	177	281	290	268	341	345	364	480	448	439
OTU_3000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0
OTU_3001	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1
OTU_3002	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0
OTU_3003	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1
OTU_3004	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1
OTU_3005	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1
OTU_3006	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0
OTU_3007	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1
OTU_3008	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0
OTU_3009	7	1	0	0	0	0	0	0	0	1	2	0	1	1	3	2	2	3	2	4	1	4	3	6	3
OTU_301	905	3	3	6	8	8	6	49	46	40	101	82	86	172	188	181	273	262	279	369	334	356	438	479	451
OTU_3010	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1
OTU_3011	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	2	2	1	1	0	0
OTU_3012	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1
OTU_3013	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0
